order_code,customer_code,,start_loc,dealer_code,f,end_loc,end_city,I,j,k,effective_time,priority,n,car_type,p,q,r,s,t,u,v,w,x,y,z,aa,ab
17066205690,1001,1001,1002,13171,1468,1001,1000,1020,1008,2017-06-01 00:00:00,2017-05-26 16:36:32,2, ,S,0,0,S,2017-05-28 19:24:11,,,0,0,13171,,13171,,2017-05-28 23:59:00
17066203040,1001,1001,1003,1467,1156,1068,1067,1020,1008,2017-06-01 00:00:00,2017-05-26 16:38:23,3, ,L,0,0,L,2017-05-27 13:30:02,,,0,0,1467,,1467,,2017-05-28 23:59:00
17066203090,1001,1001,1002,1467,1156,1068,1067,1020,1008,2017-06-01 00:00:00,2017-05-26 16:39:38,4, ,L,0,0,L,2017-05-28 16:43:43,,,0,0,1467,,1467,,2017-05-28 23:59:00
17066203160,1001,1001,1003,1467,1156,1068,1067,1020,1008,2017-06-01 00:00:00,2017-05-26 16:39:51,8, ,L,0,0,L,2017-05-28 16:43:42,,,0,0,1467,,1467,,2017-05-28 23:59:00
17066206570,1001,1001,1003,1467,1156,1068,1067,1020,1008,2017-06-01 00:00:00,2017-05-26 16:41:56,4, ,S,0,0,S,2017-05-27 13:30:08,,,0,0,1467,,1467,,2017-05-28 23:59:00
17066206580,1001,1001,1002,1373,1159,1070,1069,1020,1008,2017-05-31 00:00:00,2017-05-26 16:41:58,5, ,S,0,0,S,2017-05-27 20:48:53,,,0,0,1373,,1373,,2017-05-28 23:59:00
17066207200,1001,1001,1003,3174,1156,1068,1067,1020,1008,2017-06-01 00:00:00,2017-05-26 16:45:07,5, ,L,0,0,L,2017-05-27 13:30:05,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066197960,1001,1001,1001,1356,1151,1063,1062,1020,1008,2017-05-31 00:00:00,2017-05-26 17:10:21,3, ,S,0,0,S,2017-05-27 19:13:17,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066213410,1001,1001,1001,1499,1358,1166,1165,1020,1008,2017-06-01 00:00:00,2017-05-26 22:24:38,7, ,S,0,0,S,2017-05-28 16:54:53,,,0,0,1499,,1499,,2017-05-28 23:59:00
17066214870,1001,1001,1003,2538,1253,1261,1260,1020,1008,2017-06-03 00:00:00,2017-05-26 22:27:50,6, ,L,0,0,L,2017-05-27 20:42:29,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066214880,1001,1001,1001,2538,1253,1261,1260,1020,1008,2017-06-03 00:00:00,2017-05-26 22:27:52,2, ,L,0,0,L,2017-05-27 20:42:34,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066213850,1001,1001,1001,1813,1147,1059,1058,1020,1008,2017-06-01 00:00:00,2017-05-26 22:29:35,7, ,S,0,0,S,2017-05-28 19:24:27,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066217460,1001,1001,1004,2538,1253,1261,1260,1020,1008,2017-06-03 00:00:00,2017-05-26 22:35:38,7, ,L,0,0,L,2017-05-29 17:48:26,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066235210,1001,1001,1001,13737,1155,1067,1066,1020,1008,2017-05-31 00:00:00,2017-05-26 23:51:59,3, ,S,0,0,S,2017-06-02 10:22:09,,,0,0,13737,,13737,,2017-05-28 23:59:00
17066234530,1001,1001,1002,1355,1151,1063,1062,1020,1008,2017-05-31 00:00:00,2017-05-26 23:56:08,2, ,L,0,0,L,2017-05-30 17:14:43,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066234540,1001,1001,1001,2514,1155,1067,1066,1020,1008,2017-05-31 00:00:00,2017-05-26 23:56:11,2, ,M,0,0,M,2017-05-27 19:59:52,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066219440,1001,1001,1001,12095,1468,1001,1000,1020,1008,2017-06-02 00:00:00,2017-05-27 00:08:23,6, ,S,0,0,S,2017-05-30 17:03:31,,,0,0,12095,,12095,,2017-05-28 23:59:00
17066226620,1001,1001,1002,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:24:58,4, ,XL,0,0,XL,2017-05-30 17:12:44,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226630,1001,1001,1003,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:01,8, ,XL,0,0,XL,2017-05-30 17:12:42,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226640,1001,1001,1001,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:03,1, ,XL,0,0,XL,2017-05-30 17:12:41,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226650,1001,1001,1001,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:05,1, ,XL,0,0,XL,2017-05-30 10:56:37,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226660,1001,1001,1002,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:06,7, ,XL,0,0,XL,2017-05-30 10:56:39,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226670,1001,1001,1003,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:08,7, ,XL,0,0,XL,2017-05-30 17:12:43,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226680,1001,1001,1004,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:09,3, ,XL,0,0,XL,2017-05-30 17:12:43,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226690,1001,1001,1003,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:11,4, ,XL,0,0,XL,2017-05-30 10:56:36,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226700,1001,1001,1004,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:13,4, ,XL,0,0,XL,2017-05-30 17:12:42,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226710,1001,1001,1004,12990,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:15,1, ,XL,0,0,XL,2017-05-30 10:56:38,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066226780,1001,1001,1002,14165,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:25:33,7, ,L,0,0,L,2017-05-31 18:53:38,,,0,0,14165,,14165,,2017-05-28 23:59:00
17066222560,1001,1001,1001,1467,1156,1068,1067,1020,1008,2017-06-02 00:00:00,2017-05-27 00:35:37,2, ,L,0,0,L,2017-05-29 18:06:17,,,0,0,1467,,1467,,2017-05-28 23:59:00
17066234670,1001,1001,1004,2514,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 00:41:05,6, ,M,0,0,M,2017-05-27 19:59:57,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066234780,1001,1001,1002,1355,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:41:22,6, ,L,0,0,L,2017-05-27 19:14:46,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066229150,1001,1001,1002,13318,1146,1058,1057,1020,1008,2017-06-01 00:00:00,2017-05-27 00:41:37,6, ,S,0,0,S,2017-05-29 13:57:11,,,0,0,13318,,13318,,2017-05-28 23:59:00
17066231740,1001,1001,1001,1193,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 00:42:31,8, ,S,0,0,S,2017-05-27 19:59:49,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066231800,1001,1001,1003,1193,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 00:42:42,6, ,L,0,0,L,2017-05-29 17:17:30,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066231890,1001,1001,1001,2516,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 00:42:58,2, ,XL,0,0,XL,2017-05-29 17:51:55,,,0,0,2516,,2516,,2017-05-28 23:59:00
17066231900,1001,1001,1003,1193,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 00:43:00,8, ,XL,0,0,XL,2017-05-27 19:59:51,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066234890,1001,1001,1001,2516,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 00:43:14,3, ,S,0,0,S,2017-06-02 21:01:52,,,0,0,2516,,2516,,2017-05-28 23:59:00
17066245810,1001,1001,1004,1356,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:44:23,5, ,XL,0,0,XL,2017-05-27 14:48:59,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066245820,1001,1001,1004,1356,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:44:29,3, ,XL,0,0,XL,2017-05-27 14:48:51,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066245830,1001,1001,1001,1356,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:44:36,1, ,XL,0,0,XL,2017-05-27 19:14:39,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066245840,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:44:37,9, ,L,0,0,L,2017-05-27 13:21:01,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066245850,1001,1001,1003,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:44:44,6, ,L,0,0,L,2017-05-27 20:42:32,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066245860,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:44:45,1, ,L,0,0,L,2017-06-01 21:01:30,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066245870,1001,1001,1004,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:44:52,2, ,L,0,0,L,2017-06-01 21:01:27,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066246020,1001,1001,1004,13908,1148,1060,1059,1020,1008,2017-06-01 00:00:00,2017-05-27 00:46:02,5, ,L,0,0,L,2017-05-28 21:13:42,,,0,0,13908,,13908,,2017-05-28 23:59:00
17066246030,1001,1001,1003,13908,1148,1060,1059,1020,1008,2017-06-01 00:00:00,2017-05-27 00:46:06,4, ,L,0,0,L,2017-05-28 21:13:43,,,0,0,13908,,13908,,2017-05-28 23:59:00
17066245000,1001,1001,1002,13485,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 00:46:44,6, ,L,0,0,L,2017-05-29 17:21:10,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066245010,1001,1001,1002,13485,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 00:46:45,3, ,L,0,0,L,2017-05-29 17:21:09,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066245020,1001,1001,1003,13485,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 00:46:46,3, ,L,0,0,L,2017-05-27 19:59:58,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066245030,1001,1001,1001,13485,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 00:46:47,8, ,L,0,0,L,2017-05-27 20:00:05,,,0,0,13485,,13485,,2017-05-28 23:59:00
17066245060,1001,1001,1004,1356,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:46:52,5, ,L,0,0,L,2017-05-27 19:14:42,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066245070,1001,1001,1002,1356,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:46:54,4, ,L,0,0,L,2017-05-28 09:51:29,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066245110,1001,1001,1001,1356,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:47:00,4, ,L,0,0,L,2017-05-28 09:51:19,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066245140,1001,1001,1002,1355,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:47:05,7, ,L,0,0,L,2017-05-27 19:14:47,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066245230,1001,1001,1001,1490,1426,1344,1343,1020,1008,2017-06-02 00:00:00,2017-05-27 00:47:16,4, ,L,0,0,L,2017-05-31 20:19:00,,,0,0,1490,,1490,,2017-05-28 23:59:00
17066245310,1001,1001,1004,12953,2149,1440,1059,1020,1008,2017-06-04 00:00:00,2017-05-27 00:47:33,1, ,S,0,0,S,2017-05-27 13:43:56,,,0,0,12953,,12953,,2017-05-28 23:59:00
17066245330,1001,1001,1001,12953,2149,1440,1059,1020,1008,2017-06-04 00:00:00,2017-05-27 00:47:38,8, ,S,0,0,S,2017-05-27 13:43:54,,,0,0,12953,,12953,,2017-05-28 23:59:00
17066245500,1001,1001,1002,1355,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:13,4, ,XL,0,0,XL,2017-05-27 19:14:41,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066245510,1001,1001,1004,1355,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:19,1, ,XL,0,0,XL,2017-05-27 19:14:43,,,0,0,1355,,1355,,2017-05-28 23:59:00
17066245520,1001,1001,1002,13244,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:21,4, ,L,0,0,L,2017-05-28 21:18:51,,,0,0,13244,,13244,,2017-05-28 23:59:00
17066245530,1001,1001,1004,13244,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:23,1, ,L,0,0,L,2017-05-28 21:18:50,,,0,0,13244,,13244,,2017-05-28 23:59:00
17066245550,1001,1001,1004,13244,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:27,4, ,XL,0,0,XL,2017-05-28 21:18:49,,,0,0,13244,,13244,,2017-05-28 23:59:00
17066245570,1001,1001,1004,13244,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:30,7, ,L,0,0,L,2017-05-30 15:16:27,,,0,0,13244,,13244,,2017-05-28 23:59:00
17066245600,1001,1001,1002,1180,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:35,9, ,L,0,0,L,2017-05-27 14:48:59,,,0,0,1180,,1180,,2017-05-28 23:59:00
17066245620,1001,1001,1001,1180,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:37,7, ,L,0,0,L,2017-05-27 14:48:54,,,0,0,1180,,1180,,2017-05-28 23:59:00
17066245640,1001,1001,1004,1180,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:40,7, ,L,0,0,L,2017-05-27 14:55:46,,,0,0,1180,,1180,,2017-05-28 23:59:00
17066245660,1001,1001,1003,1180,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:42,1, ,L,0,0,L,2017-05-27 14:48:53,,,0,0,1180,,1180,,2017-05-28 23:59:00
17066245800,1001,1001,1001,1356,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 00:48:58,8, ,XL,0,0,XL,2017-05-27 20:56:28,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066242960,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:49:23,2, ,XL,0,0,XL,2017-05-27 13:21:02,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066243190,1001,1001,1003,12951,1148,1060,1059,1020,1008,2017-06-01 00:00:00,2017-05-27 00:50:00,1, ,L,0,0,L,2017-05-28 18:39:29,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066243220,1001,1001,1002,12951,1148,1060,1059,1020,1008,2017-06-01 00:00:00,2017-05-27 00:50:06,2, ,L,0,0,L,2017-05-30 14:57:00,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066243240,1001,1001,1004,12951,1148,1060,1059,1020,1008,2017-06-01 00:00:00,2017-05-27 00:50:09,9, ,L,0,0,L,2017-05-28 18:39:21,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066243260,1001,1001,1002,12951,1148,1060,1059,1020,1008,2017-06-01 00:00:00,2017-05-27 00:50:12,9, ,L,0,0,L,2017-05-28 18:39:25,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066243290,1001,1001,1004,12951,1148,1060,1059,1020,1008,2017-06-01 00:00:00,2017-05-27 00:50:19,9, ,L,0,0,L,2017-05-28 18:39:23,,,0,0,12951,,12951,,2017-05-28 23:59:00
17066243560,1001,1001,1004,13908,1148,1060,1059,1020,1008,2017-06-01 00:00:00,2017-05-27 00:51:14,6, ,L,0,0,L,2017-05-29 15:31:37,,,0,0,13908,,13908,,2017-05-28 23:59:00
17066243590,1001,1001,1002,2538,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:51:20,3, ,L,0,0,L,2017-05-29 17:48:25,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066243600,1001,1001,1002,2538,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:51:21,3, ,L,0,0,L,2017-05-29 17:48:24,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066243610,1001,1001,1002,2538,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:51:22,5, ,L,0,0,L,2017-05-29 17:48:26,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066243620,1001,1001,1001,2538,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:51:23,8, ,L,0,0,L,2017-05-28 15:48:27,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066243630,1001,1001,1004,2538,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:51:24,7, ,L,0,0,L,2017-05-28 15:48:32,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066243640,1001,1001,1003,2538,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:51:26,5, ,L,0,0,L,2017-05-28 15:48:37,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066243830,1001,1001,1004,3174,1156,1068,1067,1020,1008,2017-06-02 00:00:00,2017-05-27 00:52:00,6, ,L,0,0,L,2017-05-29 18:06:18,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066243910,1001,1001,1004,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:52:15,1, ,L,0,0,L,2017-05-27 20:42:31,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066243920,1001,1001,1002,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:52:17,1, ,L,0,0,L,2017-05-27 20:42:34,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066243930,1001,1001,1004,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:52:18,6, ,L,0,0,L,2017-05-27 20:42:30,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066243940,1001,1001,1001,12981,1253,1261,1260,1020,1008,2017-06-04 00:00:00,2017-05-27 00:52:19,2, ,L,0,0,L,2017-06-01 21:01:28,,,0,0,12981,,12981,,2017-05-28 23:59:00
17066244280,1001,1001,1002,1499,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:52:49,9, ,L,0,0,L,2017-05-30 10:58:39,,,0,0,1499,,1499,,2017-05-28 23:59:00
17066244290,1001,1001,1001,1499,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:52:50,2, ,L,0,0,L,2017-05-30 20:13:47,,,0,0,1499,,1499,,2017-05-28 23:59:00
17066244300,1001,1001,1003,1499,1358,1166,1165,1020,1008,2017-06-02 00:00:00,2017-05-27 00:52:52,6, ,S,0,0,S,2017-05-30 20:13:48,,,0,0,1499,,1499,,2017-05-28 23:59:00
17066244470,1001,1001,1003,1373,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:21,3, ,L,0,0,L,2017-05-28 21:18:43,,,0,0,1373,,1373,,2017-05-28 23:59:00
17066244480,1001,1001,1004,1373,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:22,7, ,L,0,0,L,2017-05-28 21:18:44,,,0,0,1373,,1373,,2017-05-28 23:59:00
17066244490,1001,1001,1004,1373,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:23,1, ,L,0,0,L,2017-05-28 21:18:40,,,0,0,1373,,1373,,2017-05-28 23:59:00
17066244500,1001,1001,1001,1373,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:24,9, ,L,0,0,L,2017-05-28 21:29:21,,,0,0,1373,,1373,,2017-05-28 23:59:00
17066244510,1001,1001,1001,1373,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:28,5, ,L,0,0,L,2017-05-28 21:18:42,,,0,0,1373,,1373,,2017-05-28 23:59:00
17066244530,1001,1001,1002,13244,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:30,7, ,L,0,0,L,2017-05-28 21:18:50,,,0,0,13244,,13244,,2017-05-28 23:59:00
17066244610,1001,1001,1001,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:39,8, ,L,0,0,L,2017-05-28 18:55:08,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066244620,1001,1001,1001,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:40,7, ,L,0,0,L,2017-05-29 18:56:36,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066244630,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:41,7, ,L,0,0,L,2017-05-28 18:54:01,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066244640,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:42,8, ,L,0,0,L,2017-05-28 18:55:03,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066244650,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:43,8, ,L,0,0,L,2017-05-28 18:55:03,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066244740,1001,1001,1004,2514,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:56,9, ,L,0,0,L,2017-05-27 19:59:46,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066244760,1001,1001,1002,2514,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 00:53:59,4, ,L,0,0,L,2017-05-27 19:59:45,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066244780,1001,1001,1003,2514,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 00:54:03,2, ,L,0,0,L,2017-05-27 19:59:47,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066244920,1001,1001,1002,13737,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 00:54:19,8, ,S,0,0,S,2017-05-27 20:57:22,,,0,0,13737,,13737,,2017-05-28 23:59:00
17066232580,1001,1001,1004,1193,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 01:10:08,2,,S,0,0,S,2017-05-27 19:59:48,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066232590,1001,1001,1001,1193,1152,1064,1063,1020,1008,2017-06-02 00:00:00,2017-05-27 01:10:11,8,,S,0,0,S,2017-05-27 19:59:54,,,0,0,1193,,1193,,2017-05-28 23:59:00
17066232600,1001,1001,1003,13737,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 01:10:12,3,,S,0,0,S,2017-05-27 20:57:09,,,0,0,13737,,13737,,2017-05-28 23:59:00
17066232610,1001,1001,1001,2516,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 01:10:15,2,,S,0,0,S,2017-05-27 19:13:04,,,0,0,2516,,2516,,2017-05-28 23:59:00
17066228520,1001,1001,1002,13941,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 01:11:09,8,,L,0,0,L,2017-05-29 18:56:40,,,0,0,13941,,13941,,2017-05-28 23:59:00
17066230990,1001,1001,1001,1995,1254,1262,1261,1020,1008,2017-06-04 00:00:00,2017-05-27 01:12:02,9,,L,0,0,L,2017-05-29 18:20:49,,,0,0,1995,,1995,,2017-05-28 23:59:00
17066231980,1001,1001,1004,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:04:37,1,,L,0,0,L,2017-05-29 18:56:36,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066231990,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:04:44,9,,L,0,0,L,2017-05-29 18:56:39,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066232000,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:04:52,6,,L,0,0,L,2017-05-28 18:54:59,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066232010,1001,1001,1004,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:05:00,9,,L,0,0,L,2017-05-28 18:54:59,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066232020,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:05:08,9,,L,0,0,L,2017-05-28 18:55:00,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066232030,1001,1001,1004,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:05:16,5,,L,0,0,L,2017-05-28 18:55:04,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066232040,1001,1001,1001,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:05:24,2,,L,0,0,L,2017-05-28 18:54:08,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066232050,1001,1001,1003,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:05:32,5,,L,0,0,L,2017-05-28 18:54:03,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066232060,1001,1001,1001,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:05:40,8,,L,0,0,L,2017-05-28 18:55:01,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066232070,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:05:49,2,,L,0,0,L,2017-05-28 18:54:09,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066235120,1001,1001,1002,14370,1159,1070,1069,1020,1008,2017-06-01 00:00:00,2017-05-27 02:09:39,7,,L,0,0,L,2017-05-30 15:17:17,,,0,0,14370,,14370,,2017-05-28 23:59:00
17066250250,1001,1001,1004,1362,1146,1058,1057,1020,1008,2017-06-01 00:00:00,2017-05-27 02:13:53,2,,S,0,0,S,2017-05-30 19:28:42,,,0,0,1362,,1362,,2017-05-28 23:59:00
17066250610,1001,1001,1001,1183,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 02:35:08,6,,S,0,0,S,2017-05-27 20:57:17,,,0,0,1183,,1183,,2017-05-28 23:59:00
17066250900,1001,1001,1001,8821,1155,1067,1066,1020,1008,2017-06-01 00:00:00,2017-05-27 02:36:12,1,,S,0,0,S,2017-05-27 20:57:13,,,0,0,8821,,8821,,2017-05-28 23:59:00
17066250990,1001,1001,1002,1356,1151,1063,1062,1020,1008,2017-06-01 00:00:00,2017-05-27 02:37:26,8,,XL,0,0,XL,2017-05-27 20:56:34,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066251030,1001,1001,1002,1362,1146,1058,1057,1020,1008,2017-06-01 00:00:00,2017-05-27 02:38:14,8,,S,0,0,S,2017-05-30 19:28:16,,,0,0,1362,,1362,,2017-05-28 23:59:00
